Row,Anon Student Id,Session Id,Time,Duration (sec),Student Response Type,Student Response Subtype,Tutor Response Type,Tutor Response Subtype,Level (Unit),Problem Name,Problem View,Problem Start Time,Step Name,Attempt At Step,Outcome,Selection,Action,Input,Feedback Text,Feedback Classification,Help Level,Condition Name,KC (Step),KC Category (Step),KC (Problem),KC Category (Problem),KC (ActualSkill),KC Category (ActualSkill),KC (Default),KC Category (Default),KC (Single-KC),KC Category (Single-KC),KC (Unique-step),KC Category (Unique-step),School,Class,CF (ACTION),ExampleProblemTypeQuestion,Problem From Examples Tab?,Quiz ID,Problem from Failed Quiz Questions?,Count of Quiz Problems per Block,Metatutor Hint Followed?,Problem Category,Full Skillometer Opp Count,CF (ACTION_TYPE),CF (DURATION),CF (INFO),CF (RESULT),CF (STATUS),CF (STUDENT_LOG_COUNT),CF (USERID),CF (date),CF (tool_event_time)
792,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45653,1,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,5,UNGRADED,,,,Anna: I think I've solved the problem. Is that right?,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,188,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:24.232
793,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45656,1,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,6,UNGRADED,,,,Me: Yes,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,189,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:27.702
32,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45656,5,ATTEMPT,Student Meta,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x=10,1,CORRECT,done,ButtonPressed,'-1,I think I've solved the problem. Is that right?,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,done-Student,done,done-Student,done,Single-KC,,KC5,,Pilot,Pilot,Student Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,3720,,Correct Action,Tutoring,190,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:27.739
795,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45656,1,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,7,UNGRADED,done,ButtonPressed,'-1,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,done-SimStudent,done,,,Single-KC,,KC7,,Pilot,Pilot,Positive Example Received,,,,,,,,,SIM_STUDENT_LEARNING,,,"FOA:[MAIN::button|done|-1, MAIN::cell|dorminTable1_C1R2|x, MAIN::cell|dorminTable2_C1R2|10]",Tutoring,191,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:27.919
794,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45656,1,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x=10,8,CORRECT,done,ButtonPressed,'-1,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,done-Student,done,done-Student,done,Single-KC,,KC7,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-hint-or-feedback-request-demonstrate-done-step2&1,Tutoring,192,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:27.985
796,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45657,0.25,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,9,UNGRADED,,,,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Step Completed,,,,,,,,,SIM_STUDENT_STEP,5258,,,Tutoring,193,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:28.354
797,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45657,0.25,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,10,UNGRADED,,,,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Problem Reached Done State,,,,,,,,,SIM_STUDENT_PROBLEM,37266,,,Tutoring,194,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:28.386
33,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45657,1,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,Answer Submit,1,CORRECT,Answer,Submit,'x=10,,,,MetaTutor,,,'v-N=N,OneStep,,,,,Single-KC,,KC68,,Pilot,Pilot,Problem Answer Submitted,,,,,,,,,SIM_STUDENT_PROBLEM,,,,Tutoring,195,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:28.416
798,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45657,0.25,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,11,UNGRADED,,,,Anna: Okay...,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,196,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:28.446
799,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45657,0.25,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,12,UNGRADED,,,,"Anna: Now to check the answer, I'm going to plug 10 back in for x.",,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,197,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:28.480
800,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45661,3,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,13,UNGRADED,,,,"Anna: It looks like on the left-hand side I have x-7, so that should be (10)-7 or 3.",,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,198,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:31.520
801,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45664,3,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,14,UNGRADED,,,,Anna: And on the right-hand side I have 3.,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,199,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:34.562
802,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45668,3,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,15,UNGRADED,,,,"Anna: 3=3, so I think the answer is right.",,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,200,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:37.601
803,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45671,3,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,16,UNGRADED,,,,Anna: Finished that one!  Maybe we can try a quiz now.,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,201,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:40.949
808,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,0,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,Unknown,1,UNGRADED,,,,,,,MetaTutor,,,'v-N=N,OneStep,,,,,Single-KC,,KC28,,Pilot,Pilot,Quiz Button Clicked,,,,,,,,,SIM_STUDENT_ACTION_LISTENER,,,,Tutoring,202,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.043
806,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,0,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,17,UNGRADED,,,,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Problem Completed,,,,,,,,,SIM_STUDENT_PROBLEM,58092,,,Tutoring,203,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.212
809,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,0,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x=10,18,CORRECT,quiz,ButtonPressed,'-1,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,quiz-Student,quiz,quiz-Student,quiz,Single-KC,,KC7,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-quiz-pass-take-quiz,Tutoring,204,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.292
807,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,0,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,19,UNGRADED,,,,Anna: I'm taking the quiz now.  Let's see how I do.,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,205,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.300
804,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,2.25,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'Quiz2.2,1,UNGRADED,,,,,,,MetaTutor,,,'Nv+N=N,TwoStep,,,,,Single-KC,,KC172,,Pilot,Pilot,Sim Student Given Quiz Question,,,,,,,,,SIM_STUDENT_QUIZ,,,3v+2=7,Quiz,206,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.442
805,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,2.25,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+2=7,1,UNGRADED,,,,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,,,,,Single-KC,,KC190,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,262,,2 rules found,Quiz,207,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.735
810,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,2.25,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+2=7,2,INCORRECT,dorminTable3_C1R1,UpdateTable,'add 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,add-SimStudent,add,subtract-SimStudent,subtract,Single-KC,,KC190,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,208,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.792
811,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45682,2.25,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+2=7,3,CORRECT,dorminTable3_C1R1,UpdateTable,'divide 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,divide-SimStudent,divide,divide-SimStudent,divide,Single-KC,,KC190,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,2,Quiz,209,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.841
3836,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,25,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+2=7,1,INCORRECT,dorminTable3_C1R1,UpdateTable,'add 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,add-SimStudent,add,subtract-SimStudent,subtract,Single-KC,,KC162,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Error Action,Quiz,210,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:49.897
812,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45683,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+2=7[add 3],1,UNGRADED,,,,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,,,,,Single-KC,,KC42,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,253,,2 rules found,Quiz,211,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.178
814,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45683,0.2,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+2=7[add 3],2,CORRECT,dorminTable1_C1R2,UpdateTable,'3v+5,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC42,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,212,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.304
815,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45683,0.2,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+2=7[add 3],3,CORRECT,dorminTable2_C1R2,UpdateTable,'10,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC42,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,2,Quiz,213,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.377
3837,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,0.5,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+2=7[add 3],1,CORRECT,dorminTable1_C1R2,UpdateTable,'3v+5,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC33,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Correct Action,Quiz,214,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.453
813,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45683,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+2=7[add 3],4,UNGRADED,,,,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,,,,,Single-KC,,KC42,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,197,,1 rules found,Quiz,215,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.681
816,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45683,0.2,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+2=7[add 3],5,CORRECT,dorminTable2_C1R2,UpdateTable,'10,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC42,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,216,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.791
3838,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,0.5,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+2=7[add 3],2,CORRECT,dorminTable2_C1R2,UpdateTable,'10,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC33,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Correct Action,Quiz,217,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:50.865
817,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45684,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+5=10,1,UNGRADED,,,,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,,,,,Single-KC,,KC8,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,206,,1 rules found,Quiz,218,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.137
818,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45684,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+5=10,2,INCORRECT,dorminTable3_C1R2,UpdateTable,'add 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,add-SimStudent,add,subtract-SimStudent,subtract,Single-KC,,KC8,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,219,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.189
3839,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,0.5,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+5=10,1,INCORRECT,dorminTable3_C1R2,UpdateTable,'add 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,add-SimStudent,add,subtract-SimStudent,subtract,Single-KC,,KC8,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Error Action,Quiz,220,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.238
819,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45684,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+5=10[add 3],1,UNGRADED,,,,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,,,,,Single-KC,,KC182,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,252,,2 rules found,Quiz,221,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.519
821,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45684,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+5=10[add 3],2,CORRECT,dorminTable1_C1R3,UpdateTable,'3v+8,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC182,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,222,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.624
822,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45684,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+5=10[add 3],3,CORRECT,dorminTable2_C1R3,UpdateTable,'13,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC182,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,2,Quiz,223,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.691
3840,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,0.5,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+5=10[add 3],1,CORRECT,dorminTable1_C1R3,UpdateTable,'3v+8,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC155,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Correct Action,Quiz,224,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.757
820,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45684,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+5=10[add 3],4,UNGRADED,,,,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,,,,,Single-KC,,KC182,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,195,,1 rules found,Quiz,225,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:51.981
823,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45685,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+5=10[add 3],5,CORRECT,dorminTable2_C1R3,UpdateTable,'13,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC182,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,226,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.085
3841,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,0.5,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+5=10[add 3],2,CORRECT,dorminTable2_C1R3,UpdateTable,'13,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC155,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Correct Action,Quiz,227,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.160
824,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45685,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+8=13,1,UNGRADED,,,,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,,,,,Single-KC,,KC4,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,201,,1 rules found,Quiz,228,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.388
825,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45685,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+8=13,2,INCORRECT,dorminTable3_C1R3,UpdateTable,'add 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,add-SimStudent,add,subtract-SimStudent,subtract,Single-KC,,KC4,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,229,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.435
3842,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,0.5,ATTEMPT,SimStudent,RESULT,Quiz,simStSession,'3v+2=7,1,1/11/14 10:52,'3v+8=13,1,INCORRECT,dorminTable3_C1R3,UpdateTable,'add 3,,,,MetaTutor,'Nv+N=N,Transformation,'Nv+N=N,TwoStep,add-SimStudent,add,subtract-SimStudent,subtract,Single-KC,,KC4,,Pilot,Pilot,ClAlgebra Tutor Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_QUIZ,,,Error Action,Quiz,230,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.487
826,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45685,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'3v+2=7,1,41650.45282,'3v+8=13[add 3],1,UNGRADED,,,,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,,,,,Single-KC,,KC162,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,243,,2 rules found,Quiz,231,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.761
827,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45685,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+8=13[add 3],2,CORRECT,dorminTable1_C1R4,UpdateTable,'3v+11,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC162,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Quiz,232,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.871
828,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45685,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'3v+2=7,1,41650.45282,'3v+8=13[add 3],3,CORRECT,dorminTable2_C1R4,UpdateTable,'16,,,,MetaTutor,'Nv+N=N[add N],Typein,'Nv+N=N,TwoStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC162,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,2,Quiz,233,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:52.938
